,Drug1,Drug1,Drug1,Drug1,Drug2,Drug2,Drug2,Drug2,Drug3,Drug3,Drug3,Drug3
Compound_21428,1295.69453193722,1239.47352752816,1238.02460369141,1063.22244025225,671.260026633869,837.968903458936,1036.18636633762,800.654801485439,878.302051087935,844.365118849101,1351.62689301241,1074.52945933373
Compound_84486,590.199957987172,1147.72879708647,769.756828661699,638.417745119375,1147.41043463756,1131.01936831166,1086.44056639439,878.62222486785,807.595937469201,916.155821059214,580.021277800385,1031.1869020698
Compound_33112,749.492430732159,936.109684839152,1143.32935442446,1056.91245986698,825.405430972106,799.047276546382,772.684460183613,803.967748045658,872.77522252892,1160.85371903169,970.175271774846,1027.03358256541
Compound_29488,841.420839630518,688.037323077254,903.290851677952,868.400985570356,1287.84992973145,977.902016188461,1330.52163006884,1187.72655482536,895.897428811125,863.392540632373,1032.85699074136,878.758871962451
Compound_62441,958.923803277156,1362.34084302027,891.246301783641,1144.88898332565,679.692286716505,588.156115351178,1006.8504513096,692.760633933827,1040.4986577422,969.443511508564,1033.80960078135,807.09718731635
Compound_58714,1361.2650696531,985.436934995408,920.303469684793,1321.57154548541,722.562853149659,871.437357228981,675.64414649774,959.252087790487,899.419202942915,833.209190586215,906.762659900412,1170.9189424164
Compound_7773,584.459786592949,994.156132420145,923.762223201795,632.984413681736,1061.98426235198,1188.73965861966,1029.95984415414,1116.79644892336,1102.07587337812,1140.71388228422,1017.55335968167,886.427983884039
Compound_18714,949.227445885419,940.971880418563,1129.44903880931,1027.50673028515,801.149498563989,951.620539689646,928.115537094586,906.981501167607,1173.90793841092,1366.72760076814,1056.63298990242,1106.15612872576
Compound_89115,1049.85578819545,1127.14926806354,1133.5396617835,1031.58195677403,820.320208349164,968.48687627049,838.276307066595,813.769271067495,1138.3946435382,1135.25617132457,1289.92144225053,1067.66287917275
Compound_26189,1358.85063250389,1188.5523189063,1340.39911521232,1084.48486431812,974.200204638263,586.652121937942,817.014680897421,975.914012665375,1089.55757955669,877.133290099074,936.32642592881,1195.94407890403
Compound_18860,1198.52406048386,1441.77991474367,1101.0597953903,939.802974990205,885.806220752865,1005.76757042143,1009.59596752823,984.013301745822,1265.7378248056,1017.64581133355,1256.76439461832,1196.29955495502
Compound_93813,870.183921239789,1087.90338071363,988.180196281069,1136.40497493758,976.05205055725,1123.20822273887,1060.26049896412,1131.12556834847,885.828150668948,745.807305470899,804.909743365991,768.51008383429
Compound_11364,1254.02719882875,1078.31156505943,1141.18834711145,822.510877494156,747.886217791163,1045.09600677151,771.43818080362,827.633444111147,1293.24244124423,1202.06532656064,1139.67602175927,1246.78130028821
Compound_59603,910.948218299589,906.405887791684,1024.74848245665,835.060468703958,1306.21171207587,1283.50952057875,1031.22373411861,1148.62832435211,781.50162881283,820.448258400308,1196.93437276925,995.984422425452
Compound_54444,1069.65665597211,1042.25459880321,1357.8367200816,1039.98182686621,998.433902692213,790.710763710664,1008.41676762585,1030.52533716733,1064.10725635041,1141.94393915505,1155.80797036782,1118.40270108007
Compound_31358,1184.46537016683,1124.7360641778,858.359093044916,821.896197352895,1100.40958759501,1234.86441045857,1024.11583909532,1185.5827725072,1186.30143160845,525.077218820986,956.123498461122,574.606768318845
Compound_55620,1006.05134836027,938.391914967409,890.784057983877,834.330840649189,1227.25737882884,1124.01500198728,984.037765422992,1204.8906866744,783.086186904741,744.910106522919,957.732595303915,1081.10657993962
Compound_63697,1106.09126065069,1146.72618169265,1238.48458932312,1312.08025584485,662.946346837021,862.459435689888,555.532915205093,1039.23672596757,839.782734368722,1278.16237814244,1068.6920739487,920.705923927381
Compound_45445,1243.26159308541,1212.15396636601,695.527507382856,703.194150273096,1344.82755450377,1118.33661262533,1067.52485006491,1352.79199956718,955.193921922713,1164.71869113587,742.262439417364,913.077324360985
Compound_1847,888.446692790528,1080.34572467814,741.656599986249,1143.74623768002,1121.76006034029,1288.23601788168,1056.31678102049,1003.2231312898,901.92169975706,690.681376623265,883.456471008086,1011.75123344683
Compound_17495,1371.12459507342,1252.63746917269,1127.9117671075,1425.52084553464,948.33206288677,906.939495719388,849.207065524866,961.197962580292,1040.39364671774,724.259097812108,1345.84763530778,982.422362149078
Compound_54647,765.497603404556,1113.19328258559,1099.1264645336,1025.52536719941,876.823216358063,664.010118817257,858.080002858105,895.874327779542,995.298440726263,948.655012985511,1128.00549639698,1166.44762355846
Compound_43916,914.633279133108,870.408102350421,1007.0374623912,846.334787116196,1335.41534938227,1051.03509851658,1068.81903520435,1113.89747441049,979.527362558184,920.90044781007,1009.649323957,913.785072246211
Compound_32305,1401.19551662366,1224.43745888688,1269.43603191245,1164.03261128638,1173.47771837149,734.163445597376,774.72844237506,750.093285984944,1168.30705314088,1150.91327432502,1010.00927238635,1406.42365637603
Compound_94242,1172.9479044948,1008.546178129,1308.58498138489,1203.35146375091,852.601796251268,661.274086464115,1036.33208902262,822.738403478732,1189.28518230708,857.407535060759,1081.55155232717,856.50648644837
Compound_85025,932.396366108094,1036.48404034062,1154.52248161771,1222.58861670312,879.587040403173,679.840970914057,630.286789939178,941.600209416592,844.747666860076,951.233166555398,757.41972129235,1307.66024469359
Compound_89381,1525.43034679703,1406.41965766325,1084.92233954515,1075.0257388718,779.079331797614,1028.63388369372,658.002411055938,681.511779321479,830.360313815415,1182.84303077387,1086.94926644204,1396.35805658371
Compound_75425,1019.68358858248,1220.84227572713,1046.08521714354,1029.89655248008,616.224426126961,805.264064542582,692.362737421734,947.542410670168,1073.98693536702,1194.50880849063,1177.51870924845,1115.65740189191
Compound_10817,1122.35021761378,735.302097391319,1317.67557116788,915.186162422092,1134.48834654672,1249.45910723552,1367.10823677659,1379.71469708395,774.317160980028,964.886528425967,1052.01341729479,1284.47038109757
Compound_54678,771.365139417906,1212.6574422462,980.287807830789,889.674051614758,1238.38422003818,1081.88758301495,1077.52282583949,1149.87699971122,1004.27936956123,1026.97933109136,1135.79707562349,796.847405153628
Compound_85920,999.458176157406,1101.01396043577,1313.70547822061,910.754457287065,813.944561105287,749.318470329394,963.837872497425,865.272414372552,934.50062572632,1023.89939559852,1100.69417506448,849.406868772946
Compound_69865,947.096409775942,1101.19411004439,1326.08514137689,1146.81381743834,882.533522232594,850.919200136044,826.079823162779,825.878332142028,1285.7764006386,1192.17117622316,676.215183596305,954.513640931155
Compound_54182,1053.6899182813,1210.04065313117,916.227274923329,1124.01741055276,829.521158622403,883.902379604651,773.487377972073,892.374460904308,1107.29247775668,1294.57315214308,989.980998702646,928.043087845096
Compound_35174,1019.91078480888,593.449767390072,635.713326183458,965.86140555352,956.131066781371,1167.86551777648,1042.43867239951,1011.58635619544,940.413215337455,701.03149688944,851.419295125096,990.115425374612
Compound_30180,1065.5476521037,870.251205940822,945.699534182165,953.497955255189,1369.32422943626,1012.9255665111,1060.74356426299,1129.47146459744,1002.31765329897,826.716654607646,850.744764164074,569.081937383496
Compound_60525,1169.05325806198,662.258057363549,1258.03908879856,1105.37916603173,664.588711316789,837.271035360027,563.512056742609,894.091625277926,1049.85573347351,962.450464701661,851.26771700947,875.74215302853
Compound_5056,1034.7828218934,1088.30901032366,1106.51483991374,1222.51240086464,838.618675282013,908.595127904738,763.64873529333,778.692658234345,917.76968009201,1005.95436989462,1240.53678326793,888.649342955923
Compound_93005,1050.69193310667,906.381117290913,1053.06960329891,1090.23439309285,699.462560365144,594.651843883805,932.645770238383,861.52682065124,1142.27409030319,1106.27178615913,885.476770530892,935.297866621448
Compound_72653,1090.5524221854,949.415656816209,747.180366236524,949.401036356454,1092.34260074051,1168.50400097569,1000.30773804058,1134.58264483401,1092.79219835229,886.731568252092,756.000579727829,965.602571082777
Compound_66692,1222.17059835414,979.036102975995,962.534137064874,754.78777108301,1406.52606098593,1127.14123470398,1214.38166200254,1302.18629681286,969.484320344056,972.664807393471,1087.41262204526,920.478310708966
Compound_86854,742.847072856815,846.001324787899,898.80513539819,850.691139425631,1044.33585023834,1073.41909194932,953.630297538379,971.641660526651,891.888005027535,960.850965070359,994.387322135913,666.440361099287
Compound_447,877.234513355196,1215.05908342756,1367.93285139821,1068.4216112462,828.206998321241,844.661156222302,1077.46047032422,808.9254677533,896.28542415785,1107.56648327448,1070.34603670342,1113.29320557046
Compound_46110,1208.68435829421,784.007829562492,976.540021181817,970.409722748635,811.220833071671,888.77848445705,774.628042487804,736.852531131371,1043.31424824395,1171.30662279114,1025.17686258998,1014.58338374893
Compound_67295,1213.13918040086,1178.30859351369,764.4420476306,1015.41443380584,783.920794864403,806.191930147778,835.52709811264,543.541168513097,1106.33015172089,1275.46824933928,1083.7835765746,1281.11689549677
Compound_11052,909.13953062861,1323.86620838612,918.826199928803,1248.20330451708,908.697897741755,731.588859587736,928.077087171105,908.218826348522,1093.08259445079,1187.61945931042,717.623415518377,1073.1354037862
Compound_40356,770.1303382945,790.726943400836,887.537050714485,897.667955425381,1225.74630860308,1090.2509100147,1143.6358112419,1051.63662438837,880.137445746118,959.148015959886,1025.66455314684,912.102396712136
Compound_69921,1274.98405986264,1155.56162112351,1077.94386383625,954.718779981696,960.139167117285,958.976795131319,791.473834189331,794.851047998044,856.004316304383,858.682338939664,1311.12958546291,1422.39184645673
Compound_95436,684.172962881526,990.918507902693,947.278925286356,991.112962408412,622.08775391621,715.775626283641,867.413951258625,711.669745638726,805.596865532394,1069.13037078958,908.873476123812,1590.51590481184
Compound_52015,983.779012749264,1330.40199026906,1338.5508781844,905.946062734982,890.510359367121,579.575626585429,760.80418442178,862.025395474448,912.444587208224,1161.59798267817,1075.23444158182,1199.62354647501
Compound_86740,729.496172662217,1058.06596239366,594.981587851062,551.083480554813,1271.18530663522,995.585270130217,953.433848941466,1252.53032339865,537.121652376698,983.705412944788,840.672140357779,541.577255188938
Compound_8948,824.665819153209,1083.69921989849,948.691154135685,969.963077374153,1100.9610681475,1165.18882759503,1015.52824424806,1121.74007924045,781.005589927925,907.954007379887,1063.13861830172,756.969421733183
Compound_96532,1711.00332119578,1060.01978303606,1330.42813282709,1161.62030296776,910.643025335208,1000.817200944,981.854859208609,834.572321071008,1028.18337167694,1398.60082172741,1127.42168134034,1151.68793749434
Compound_94695,621.876600618227,843.760351472303,951.644803801757,724.256873303912,1405.9583764547,1363.10173892547,1048.52001668398,1094.55867914647,888.672697635993,847.405913154616,921.520479005149,1247.04570315068
Compound_29552,685.008731751201,757.785841571145,1148.58404984669,831.527932307178,1194.03411094202,1095.18571242158,1283.25324434548,1299.30647454909,835.602504069198,822.51156483785,929.47495171719,1202.28191949759
Compound_60277,785.41535638047,922.171194450578,851.231650611171,887.530778339947,1155.08416351693,1123.44759128054,1031.62455810798,1033.34543141359,866.859996248092,988.684152948863,877.477979690667,667.273015247084
Compound_99216,1088.19772492971,1141.61869900414,926.002989177459,929.787500813541,1003.57552055082,1059.18714578693,1306.05834489281,761.34285607194,1385.04837076453,1085.53056721111,1301.93020109672,1246.4104378555
Compound_66927,896.055435576671,1017.86518589959,658.191026333947,1151.9386136296,811.002354259518,1192.9148861424,718.610322175468,549.206292803901,1481.49262833687,1322.55140218971,1098.88032880982,992.930715346302
Compound_48896,1296.20428158605,1179.03059182145,1054.15801591224,1129.58654900182,847.493654626461,925.628113849943,1067.79404761113,884.291062996536,795.034486836063,671.461499881246,736.787231123786,894.565499924123
Compound_35346,1072.76060857147,922.662026373114,788.910761235768,1207.01004670705,961.181561558209,783.399533195753,1117.05542117675,1010.26006806577,1399.63807828068,1166.92934785585,1266.22737509925,1180.90889506162
Compound_23276,1082.83901262536,1092.25925442301,560.460504151805,707.399989612236,1044.30228977259,869.779659689401,893.928878864904,785.668473103278,1354.91229041441,1059.20243250091,1055.1948206046,1144.01697078725
Compound_59332,581.425049243479,1250.27029326327,1046.16343170674,868.809186988774,1061.06657445303,1023.3450356513,1010.11516884409,1090.32989087806,775.636482140313,772.341423447631,778.209421018791,691.997397498749
Compound_51310,1084.03955883013,1059.45697693168,778.65384340609,996.141482093009,1101.05727044471,941.040854545845,1047.30085597017,965.347257922736,1245.73604646602,1070.63493160513,1287.0882694379,1233.42433179584
Compound_63260,890.17427453157,1136.15474963887,1333.13718363712,1149.31366109561,1151.98182965639,1261.3330567146,986.034108971147,1002.89683608384,995.142376448079,715.015671016906,536.774644423986,775.013292543979
